,START,END,RISK_FLOW
0,17001000100,17115001000,5.10530223308928e-05
0,17001000201,17113001200,0.00043160152778496606
0,17001000202,17167002000,0.0004294738103131846
0,17001000400,17167002000,0.0018568047430879409
0,17001000500,17167002000,0.00033467165545245504
0,17001000600,17167002000,0.0005324386884776326
0,17001000700,17167002000,0.0012725256013481033
0,17001000800,17167002000,0.000776461153557215
0,17001000900,17027900500,0.00013742137333511403
0,17001001001,17167001400,
0,17001001002,17179021000,0.00045029745223901734
0,17001001100,17179022000,0.0030307186526217517
0,17001010100,17109010500,0.009216276311782859
0,17001010200,17167002000,0.0005327250998216228
0,17001010300,17009970500,0.016592385185867847
0,17001010400,17009970500,0.015728357754529968
0,17001010500,17167002000,0.000428041753593234
0,17001010600,17167002000,0.0008413333229709762
0,17003957600,17199021000,0.00042570491743432567
0,17003957700,17181950400,0.0014447657757657058
0,17003957800,17181950400,0.00040655655715837936
0,17003957900,17181950300,0.006528999766933608
0,17005951200,17167002000,0.0002670128028715262
0,17005951300,17167002900,0.000671714207916277
0,17005951400,17119403802,0.11859883939469314
0,17005951500,17167002000,0.00036930128954370406
0,17007010100,17201004002,0.010935376747397625
0,17007010200,17201004001,0.013407931566709766
0,17007010300,17201004002,0.008469105724362741
0,17007010400,17201003807,0.013599500070084999
0,17007010500,17201003807,0.04049434533366923
0,17007010601,17201004002,0.004928710449451935
0,17007010602,17201003904,0.02380606388990697
0,17009970400,17171970600,0.014931814829227973
0,17009970500,17169970200,0.07364875270643183
0,17011964700,17187870400,3.551676489643338e-05
0,17011964800,17195001300,0.06173270875527796
0,17011964900,17187870400,3.2545473041490874e-05
0,17011965000,17187870400,4.714758048426273e-05
0,17011965100,17155954500,0.045794192092534
0,17011965200,17187870400,6.243181329451185e-05
0,17011965300,17155954600,0.03742328657354772
0,17011965400,17187870400,4.1031575070781726e-05
0,17011965500,17187870400,4.345947892112403e-05
0,17011965600,17187870400,3.5008061232552185e-05
0,17013951200,17119401300,0.0009074027315176012
