,START,END,RISK_FLOW
0,17001000100,17115001000,2.4063746436148276e-05
0,17001000201,17113001200,0.0001363567049265278
0,17001000202,17167002000,0.00011032193379519623
0,17001000400,17167002000,0.00047697038799216895
0,17001000500,17167002000,8.596944290742714e-05
0,17001000600,17167002000,0.00013677124036363432
0,17001000700,17167002000,0.00032688252874428557
0,17001000800,17167002000,0.00019945499334363267
0,17001000900,17027900500,1.007128670823749e-05
0,17001001001,17167001400,7.252586970007234e-05
0,17001001002,17179021000,0.0002778757026074697
0,17001001100,17179022000,0.0020106165878847294
0,17001010100,17109010500,0.001309728198933781
0,17001010200,17167002000,0.00013684481284365762
0,17001010300,17009970500,0.004339237206873153
0,17001010400,17009970500,0.004113276928358553
0,17001010500,17167002000,0.00010995407139507864
0,17001010600,17167002000,0.00021611916006894868
0,17003957600,17199021000,0.00038548158565759915
0,17003957700,17181950400,0.00032449164549802655
0,17003957800,17181950400,9.131182952504301e-05
0,17003957900,17181950300,0.001576250066564994
0,17005951200,17167002000,9.725954303631542e-05
0,17005951300,17167002900,0.0002354467374737619
0,17005951400,17119403802,0.04587100580495425
0,17005951500,17167002000,0.00013451817395072457
0,17007010100,17201004002,0.011686478719329135
0,17007010200,17201004001,0.014325193532001033
0,17007010300,17201004002,0.009050810603582291
0,17007010400,17201003807,0.014511662768525408
0,17007010500,17201003807,0.043210432772235415
0,17007010601,17201004002,0.005267241459692969
0,17007010602,17201003904,0.02539801378107058
0,17009970400,17137951900,0.004757859392223939
0,17009970500,17169970200,0.04920847703946737
0,17011964700,17187870400,1.2147019772836303e-06
0,17011964800,17195001300,0.01004806549616075
0,17011964900,17187870400,1.1130814017100946e-06
0,17011965000,17187870400,1.612485241980022e-06
0,17011965100,17155954500,0.024577318205641296
0,17011965200,17187870400,2.1352183194438812e-06
0,17011965300,17155954600,0.047175042314026305
0,17011965400,17187870400,1.4033129288345035e-06
0,17011965500,17187870400,1.4863491968128755e-06
0,17011965600,17187870400,1.1973039020881608e-06
0,17013951200,17119401300,8.090911253765805e-05
0,17013951300,17119401903,4.070866425334587e-05
0,17015960100,17177001100,0.0025547521456403184
0,17015960200,17195000500,0.011620691642802109
0,17015960300,17195000100,0.02341333156420121
0,17015960400,17195000700,0.0169986627434841
0,17015960500,17195001100,0.004941188772033222
0,17015960600,17195000900,0.0012897695855706732
0,17017960100,17167003604,0.02427616139409765
0,17017960200,17167003000,0.007503681150210704
0,17017960300,17169970200,0.25763456704157706
0,17017960400,17167000300,0.0013049411479920633
0,17017960500,17167002000,0.00733699917249595
0,17019000200,17019011000,0.005476986674000713
0,17019000301,17119402701,0.00660819967146799
0,17019000302,17113001800,0.0005446546655724554
0,17019000401,17183011200,0.10282037286293004
0,17019000402,17183001200,0.1382897144627087
0,17019000500,17031243300,0.0003878067793724203
0,17019000700,17031243300,0.00020065985437176914
0,17019000800,17201003709,0.0003221674468433974
0,17019000901,17167001300,0.001733143054321397
0,17019000902,17147954500,0.240990004002115
0,17019001000,17113001302,0.06257359453976248
0,17019001100,17093890500,0.0002587203510857682
0,17019001201,17183010300,0.4812142136396885
0,17019001203,17113001800,0.0007417124034130265
0,17019001204,17115002000,0.010468805679480754
0,17019001205,17143003000,0.022810837824367266
0,17019001206,17113001302,0.025404046918471198
0,17019001301,17167001400,0.005224394173047424
0,17019001302,17197880204,0.0023087725134599505
0,17019001400,17197880204,0.003781240432261034
0,17019005300,17199021000,0.0010535621549651864
0,17019005401,17143001200,0.0033948298952917277
0,17019005402,17113001800,0.0004727770480814306
0,17019005500,17197882801,0.007000525502635915
0,17019005600,17201003709,0.00045578313650243584
0,17019005701,17089854800,0.000607057157586519
0,17019005702,17113001105,0.03865723713593679
0,17019005800,17113001800,0.0020322790635328106
0,17019005900,17195001300,0.002031941063204912
0,17019006000,17183001200,0.11637302860408079
0,17019010100,17113001302,0.06357255214660554
0,17019010204,17113001200,0.0055988551431180875
0,17019010300,17089854700,0.00028964838798412084
0,17019010400,17183010300,0.35116223875466834
0,17019010500,17113001800,0.0007060158787714173
0,17019010601,17147954600,0.16915649747789177
0,17019010603,17167002900,0.011811762096666964
0,17019010604,17183010800,0.6619192513420413
0,17019010700,17115000900,0.19362111413609612
0,17019010800,17113001800,0.0014646881694576083
0,17019010900,17041952200,0.550028700042144
0,17019011000,17019011100,0.043861105582836284
0,17019011100,17019005900,0.027290061404000983
0,17021958100,17167002900,0.001157761805403906
0,17021958200,17167003000,0.003542221998787856
0,17021958300,17173959300,0.012377604838638681
0,17021958400,17173959300,0.005556705607689687
0,17021958500,17173959300,0.0036647249237891405
0,17021958600,17115003100,0.0007495887288212632
0,17021958700,17197880310,3.1103439216909604e-05
0,17021958800,17173959300,0.02071050837467898
0,17021958900,17173959600,0.2563980235012283
0,17021959000,17167003604,0.006057296925467053
0,17023060100,17167002000,0.00010824144121858242
0,17023060200,17167002000,9.711277007964233e-05
0,17023060300,17049950800,0.017300244785893593
0,17023060400,17033880400,0.006274066538996487
0,17025971900,17049950800,0.0013193905962404983
0,17025972000,17191955200,0.014741519263743874
0,17025972100,17167002000,1.908049356260657e-05
0,17025972200,17193958200,0.0133247028593611
0,17027900100,17189950300,0.017031473489766986
0,17027900200,17119403702,0.04027156611989882
0,17027900300,17189950300,0.01917763604512489
0,17027900401,17189950300,0.00747640900673833
0,17027900402,17189950300,0.0313907917664409
0,17027900500,17199021000,0.003471856715525458
0,17027900601,17189950200,0.08463911200571496
0,17027900602,17189950400,0.04594715961728533
0,17029000100,17041952400,0.021163952905412797
0,17029000200,17173959500,0.19368147364245922
0,17029000300,17173959500,0.22091644813309486
0,17029000400,17173959400,0.07870208386758813
0,17029000500,17173959500,0.0986753808635721
0,17029000600,17167001800,0.0013581723674286252
0,17029000700,17115001000,0.005230857306563051
0,17029000800,17199021200,0.005579239719471796
0,17029000900,17173959500,0.06729664138075007
0,17029001000,17173959500,0.13257675590461523
0,17029001100,17173959300,0.007997606849339289
0,17029001200,17173959500,0.10944600666387552
0,17031010100,17201001800,0.04152755832981272
0,17031010201,17097864520,0.015292136734145334
0,17031010202,17197883522,0.0003298154421248243
0,17031010300,17197883522,0.0025544896521704804
0,17031010400,17197883522,0.0011802196303714446
0,17031010501,17043846504,0.0007215085473705244
0,17031010502,17043840201,0.0013896365254444886
0,17031010503,17097864802,0.0008120334110046082
0,17031010600,17197883522,0.0014271715760362344
0,17031010701,17197883522,0.001130595163564871
0,17031010702,17089852403,0.003560507753700052
0,17031020100,17197883522,0.0004640589879435519
0,17031020200,17197883522,0.0023440538235897745
0,17031020301,17043844304,0.006648208395299258
0,17031020302,17167002700,0.002447605535646341
0,17031020400,17197883522,0.0004878178718155669
